,Origin,Dest,Count
0,alternative,alternative,4891
1,alternative,blues,203
2,alternative,country,261
3,alternative,dance,1164
4,alternative,disco,366
5,alternative,electronic,1131
6,alternative,folk,866
7,alternative,indie,2942
8,alternative,jazz,362
9,alternative,latin,65
10,alternative,metal,614
11,alternative,pop,2849
12,alternative,rap,325
13,alternative,reggae,74
14,alternative,rock,4014
15,blues,alternative,203
16,blues,blues,878
17,blues,country,120
18,blues,dance,172
19,blues,disco,33
20,blues,electronic,74
21,blues,folk,184
22,blues,indie,193
23,blues,jazz,228
24,blues,latin,7
25,blues,metal,43
26,blues,pop,353
27,blues,rap,46
28,blues,reggae,27
29,blues,rock,528
30,country,alternative,261
31,country,blues,120
32,country,country,1009
33,country,dance,131
34,country,disco,17
35,country,electronic,34
36,country,folk,399
37,country,indie,354
38,country,jazz,53
39,country,latin,2
40,country,metal,28
41,country,pop,363
42,country,rap,23
43,country,reggae,3
44,country,rock,540
45,dance,alternative,1164
46,dance,blues,172
47,dance,country,131
48,dance,dance,3969
49,dance,disco,601
50,dance,electronic,1969
51,dance,folk,275
52,dance,indie,1230
53,dance,jazz,350
54,dance,latin,139
55,dance,metal,217
56,dance,pop,2162
57,dance,rap,312
58,dance,reggae,286
59,dance,rock,1776
60,disco,alternative,366
61,disco,blues,33
62,disco,country,17
63,disco,dance,601
64,disco,disco,1007
65,disco,electronic,595
66,disco,folk,111
67,disco,indie,476
68,disco,jazz,86
69,disco,latin,23
70,disco,metal,75
71,disco,pop,688
72,disco,rap,57
73,disco,reggae,34
74,disco,rock,528
75,electronic,alternative,1131
76,electronic,blues,74
77,electronic,country,34
78,electronic,dance,1969
79,electronic,disco,595
80,electronic,electronic,4650
81,electronic,folk,252
82,electronic,indie,1228
83,electronic,jazz,424
84,electronic,latin,65
85,electronic,metal,252
86,electronic,pop,1877
87,electronic,rap,233
88,electronic,reggae,74
89,electronic,rock,1602
90,folk,alternative,866
91,folk,blues,184
92,folk,country,399
93,folk,dance,275
94,folk,disco,111
95,folk,electronic,252
96,folk,folk,2465
97,folk,indie,1289
98,folk,jazz,179
99,folk,latin,41
100,folk,metal,209
101,folk,pop,1019
102,folk,rap,71
103,folk,reggae,37
104,folk,rock,1354
105,indie,alternative,2942
106,indie,blues,193
107,indie,country,354
108,indie,dance,1230
109,indie,disco,476
110,indie,electronic,1228
111,indie,folk,1289
112,indie,indie,5510
113,indie,jazz,268
114,indie,latin,48
115,indie,metal,207
116,indie,pop,3147
117,indie,rap,240
118,indie,reggae,45
119,indie,rock,3906
120,jazz,alternative,362
121,jazz,blues,228
122,jazz,country,53
123,jazz,dance,350
124,jazz,disco,86
125,jazz,electronic,424
126,jazz,folk,179
127,jazz,indie,268
128,jazz,jazz,2173
129,jazz,latin,89
130,jazz,metal,90
131,jazz,pop,564
132,jazz,rap,94
133,jazz,reggae,45
134,jazz,rock,601
135,latin,alternative,65
136,latin,blues,7
137,latin,country,2
138,latin,dance,139
139,latin,disco,23
140,latin,electronic,65
141,latin,folk,41
142,latin,indie,48
143,latin,jazz,89
144,latin,latin,519
145,latin,metal,19
146,latin,pop,265
147,latin,rap,30
148,latin,reggae,53
149,latin,rock,190
150,metal,alternative,614
151,metal,blues,43
152,metal,country,28
153,metal,dance,217
154,metal,disco,75
155,metal,electronic,252
156,metal,folk,209
157,metal,indie,207
158,metal,jazz,90
159,metal,latin,19
160,metal,metal,3506
161,metal,pop,377
162,metal,rap,140
163,metal,reggae,31
164,metal,rock,1677
165,pop,alternative,2849
166,pop,blues,353
167,pop,country,363
168,pop,dance,2162
169,pop,disco,688
170,pop,electronic,1877
171,pop,folk,1019
172,pop,indie,3147
173,pop,jazz,564
174,pop,latin,265
175,pop,metal,377
176,pop,pop,7492
177,pop,rap,404
178,pop,reggae,143
179,pop,rock,4456
180,rap,alternative,325
181,rap,blues,46
182,rap,country,23
183,rap,dance,312
184,rap,disco,57
185,rap,electronic,233
186,rap,folk,71
187,rap,indie,240
188,rap,jazz,94
189,rap,latin,30
190,rap,metal,140
191,rap,pop,404
192,rap,rap,1207
193,rap,reggae,44
194,rap,rock,441
195,reggae,alternative,74
196,reggae,blues,27
197,reggae,country,3
198,reggae,dance,286
199,reggae,disco,34
200,reggae,electronic,74
201,reggae,folk,37
202,reggae,indie,45
203,reggae,jazz,45
204,reggae,latin,53
205,reggae,metal,31
206,reggae,pop,143
207,reggae,rap,44
208,reggae,reggae,775
209,reggae,rock,196
210,rock,alternative,4014
211,rock,blues,528
212,rock,country,540
213,rock,dance,1776
214,rock,disco,528
215,rock,electronic,1602
216,rock,folk,1354
217,rock,indie,3906
218,rock,jazz,601
219,rock,latin,190
220,rock,metal,1677
221,rock,pop,4456
222,rock,rap,441
223,rock,reggae,196
224,rock,rock,10396
