,Origin,Dest,Count
0,alternative,alternative,12
1,alternative,blues,10
2,alternative,country,2
3,alternative,dance,7
4,alternative,folk,2
5,alternative,jazz,5
6,alternative,metal,2
7,alternative,pop,10
8,alternative,rock,12
9,blues,alternative,10
10,blues,blues,170
11,blues,country,19
12,blues,dance,58
13,blues,folk,11
14,blues,indie,7
15,blues,jazz,41
16,blues,latin,13
17,blues,metal,9
18,blues,pop,100
19,blues,rap,3
20,blues,reggae,2
21,blues,rock,117
22,country,alternative,2
23,country,blues,19
24,country,country,82
25,country,dance,19
26,country,folk,21
27,country,indie,4
28,country,jazz,5
29,country,latin,10
30,country,pop,50
31,country,rap,1
32,country,rock,66
33,dance,alternative,7
34,dance,blues,58
35,dance,country,19
36,dance,dance,104
37,dance,folk,1
38,dance,indie,3
39,dance,jazz,23
40,dance,latin,29
41,dance,pop,91
42,dance,rap,2
43,dance,rock,99
44,disco,disco,1
45,disco,pop,1
46,folk,alternative,2
47,folk,blues,11
48,folk,country,21
49,folk,dance,1
50,folk,folk,32
51,folk,indie,2
52,folk,jazz,3
53,folk,latin,1
54,folk,pop,8
55,folk,rap,1
56,folk,rock,17
57,indie,blues,7
58,indie,country,4
59,indie,dance,3
60,indie,folk,2
61,indie,indie,10
62,indie,pop,7
63,indie,rock,6
64,jazz,alternative,5
65,jazz,blues,41
66,jazz,country,5
67,jazz,dance,23
68,jazz,folk,3
69,jazz,jazz,120
70,jazz,latin,29
71,jazz,metal,9
72,jazz,pop,53
73,jazz,rap,7
74,jazz,reggae,2
75,jazz,rock,42
76,latin,blues,13
77,latin,country,10
78,latin,dance,29
79,latin,folk,1
80,latin,jazz,29
81,latin,latin,41
82,latin,pop,35
83,latin,rap,5
84,latin,rock,29
85,metal,alternative,2
86,metal,blues,9
87,metal,jazz,9
88,metal,metal,10
89,metal,pop,9
90,metal,rock,10
91,pop,alternative,10
92,pop,blues,100
93,pop,country,50
94,pop,dance,91
95,pop,disco,1
96,pop,folk,8
97,pop,indie,7
98,pop,jazz,53
99,pop,latin,35
100,pop,metal,9
101,pop,pop,219
102,pop,rap,2
103,pop,reggae,2
104,pop,rock,174
105,rap,blues,3
106,rap,country,1
107,rap,dance,2
108,rap,folk,1
109,rap,jazz,7
110,rap,latin,5
111,rap,pop,2
112,rap,rap,8
113,rap,rock,3
114,reggae,blues,2
115,reggae,jazz,2
116,reggae,pop,2
117,reggae,reggae,2
118,rock,alternative,12
119,rock,blues,117
120,rock,country,66
121,rock,dance,99
122,rock,folk,17
123,rock,indie,6
124,rock,jazz,42
125,rock,latin,29
126,rock,metal,10
127,rock,pop,174
128,rock,rap,3
129,rock,rock,237
