,Origin,Dest,Count
0,alternative,alternative,277
1,alternative,blues,23
2,alternative,country,4
3,alternative,dance,73
4,alternative,disco,23
5,alternative,electronic,36
6,alternative,folk,31
7,alternative,indie,101
8,alternative,jazz,22
9,alternative,metal,25
10,alternative,pop,209
11,alternative,rap,11
12,alternative,reggae,44
13,alternative,rock,253
14,blues,alternative,23
15,blues,blues,188
16,blues,country,6
17,blues,dance,53
18,blues,disco,39
19,blues,electronic,3
20,blues,folk,17
21,blues,indie,13
22,blues,jazz,57
23,blues,latin,2
24,blues,metal,21
25,blues,pop,84
26,blues,rap,5
27,blues,reggae,10
28,blues,rock,132
29,country,alternative,4
30,country,blues,6
31,country,country,81
32,country,dance,16
33,country,disco,9
34,country,electronic,4
35,country,folk,15
36,country,indie,1
37,country,jazz,6
38,country,metal,5
39,country,pop,31
40,country,reggae,1
41,country,rock,38
42,dance,alternative,73
43,dance,blues,53
44,dance,country,16
45,dance,dance,300
46,dance,disco,161
47,dance,electronic,48
48,dance,folk,14
49,dance,indie,46
50,dance,jazz,100
51,dance,latin,4
52,dance,metal,38
53,dance,pop,224
54,dance,rap,19
55,dance,reggae,26
56,dance,rock,195
57,disco,alternative,23
58,disco,blues,39
59,disco,country,9
60,disco,dance,161
61,disco,disco,267
62,disco,electronic,33
63,disco,folk,7
64,disco,indie,20
65,disco,jazz,106
66,disco,latin,6
67,disco,metal,27
68,disco,pop,185
69,disco,rap,13
70,disco,reggae,8
71,disco,rock,132
72,electronic,alternative,36
73,electronic,blues,3
74,electronic,country,4
75,electronic,dance,48
76,electronic,disco,33
77,electronic,electronic,112
78,electronic,folk,12
79,electronic,indie,31
80,electronic,jazz,27
81,electronic,metal,14
82,electronic,pop,76
83,electronic,rap,4
84,electronic,reggae,5
85,electronic,rock,80
86,folk,alternative,31
87,folk,blues,17
88,folk,country,15
89,folk,dance,14
90,folk,disco,7
91,folk,electronic,12
92,folk,folk,107
93,folk,indie,18
94,folk,jazz,11
95,folk,latin,1
96,folk,metal,2
97,folk,pop,66
98,folk,reggae,7
99,folk,rock,76
100,indie,alternative,101
101,indie,blues,13
102,indie,country,1
103,indie,dance,46
104,indie,disco,20
105,indie,electronic,31
106,indie,folk,18
107,indie,indie,165
108,indie,jazz,12
109,indie,metal,17
110,indie,pop,125
111,indie,rap,11
112,indie,reggae,20
113,indie,rock,153
114,jazz,alternative,22
115,jazz,blues,57
116,jazz,country,6
117,jazz,dance,100
118,jazz,disco,106
119,jazz,electronic,27
120,jazz,folk,11
121,jazz,indie,12
122,jazz,jazz,340
123,jazz,latin,8
124,jazz,metal,18
125,jazz,pop,109
126,jazz,rap,7
127,jazz,reggae,22
128,jazz,rock,109
129,latin,blues,2
130,latin,dance,4
131,latin,disco,6
132,latin,folk,1
133,latin,jazz,8
134,latin,latin,23
135,latin,pop,7
136,latin,rap,3
137,latin,rock,9
138,metal,alternative,25
139,metal,blues,21
140,metal,country,5
141,metal,dance,38
142,metal,disco,27
143,metal,electronic,14
144,metal,folk,2
145,metal,indie,17
146,metal,jazz,18
147,metal,metal,211
148,metal,pop,81
149,metal,rap,3
150,metal,reggae,4
151,metal,rock,196
152,pop,alternative,209
153,pop,blues,84
154,pop,country,31
155,pop,dance,224
156,pop,disco,185
157,pop,electronic,76
158,pop,folk,66
159,pop,indie,125
160,pop,jazz,109
161,pop,latin,7
162,pop,metal,81
163,pop,pop,751
164,pop,rap,24
165,pop,reggae,56
166,pop,rock,580
167,rap,alternative,11
168,rap,blues,5
169,rap,dance,19
170,rap,disco,13
171,rap,electronic,4
172,rap,indie,11
173,rap,jazz,7
174,rap,latin,3
175,rap,metal,3
176,rap,pop,24
177,rap,rap,38
178,rap,reggae,2
179,rap,rock,27
180,reggae,alternative,44
181,reggae,blues,10
182,reggae,country,1
183,reggae,dance,26
184,reggae,disco,8
185,reggae,electronic,5
186,reggae,folk,7
187,reggae,indie,20
188,reggae,jazz,22
189,reggae,metal,4
190,reggae,pop,56
191,reggae,rap,2
192,reggae,reggae,133
193,reggae,rock,73
194,rock,alternative,253
195,rock,blues,132
196,rock,country,38
197,rock,dance,195
198,rock,disco,132
199,rock,electronic,80
200,rock,folk,76
201,rock,indie,153
202,rock,jazz,109
203,rock,latin,9
204,rock,metal,196
205,rock,pop,580
206,rock,rap,27
207,rock,reggae,73
208,rock,rock,1338
