,Origin,Dest,Count
0,alternative,alternative,3161
1,alternative,blues,208
2,alternative,country,196
3,alternative,dance,600
4,alternative,disco,181
5,alternative,electronic,726
6,alternative,folk,571
7,alternative,indie,1764
8,alternative,jazz,313
9,alternative,latin,93
10,alternative,metal,628
11,alternative,pop,1831
12,alternative,rap,312
13,alternative,reggae,45
14,alternative,rock,2687
15,blues,alternative,208
16,blues,blues,942
17,blues,country,76
18,blues,dance,137
19,blues,disco,33
20,blues,electronic,69
21,blues,folk,149
22,blues,indie,183
23,blues,jazz,244
24,blues,latin,24
25,blues,metal,31
26,blues,pop,326
27,blues,rap,84
28,blues,reggae,15
29,blues,rock,479
30,country,alternative,196
31,country,blues,76
32,country,country,807
33,country,dance,87
34,country,disco,27
35,country,electronic,35
36,country,folk,288
37,country,indie,245
38,country,jazz,45
39,country,latin,2
40,country,metal,26
41,country,pop,287
42,country,rap,45
43,country,reggae,9
44,country,rock,388
45,dance,alternative,600
46,dance,blues,137
47,dance,country,87
48,dance,dance,2185
49,dance,disco,251
50,dance,electronic,1024
51,dance,folk,141
52,dance,indie,509
53,dance,jazz,339
54,dance,latin,123
55,dance,metal,160
56,dance,pop,1215
57,dance,rap,248
58,dance,reggae,141
59,dance,rock,973
60,disco,alternative,181
61,disco,blues,33
62,disco,country,27
63,disco,dance,251
64,disco,disco,547
65,disco,electronic,232
66,disco,folk,58
67,disco,indie,171
68,disco,jazz,81
69,disco,latin,15
70,disco,metal,50
71,disco,pop,338
72,disco,rap,51
73,disco,reggae,8
74,disco,rock,281
75,electronic,alternative,726
76,electronic,blues,69
77,electronic,country,35
78,electronic,dance,1024
79,electronic,disco,232
80,electronic,electronic,2984
81,electronic,folk,275
82,electronic,indie,706
83,electronic,jazz,511
84,electronic,latin,94
85,electronic,metal,202
86,electronic,pop,1156
87,electronic,rap,205
88,electronic,reggae,68
89,electronic,rock,924
90,folk,alternative,571
91,folk,blues,149
92,folk,country,288
93,folk,dance,141
94,folk,disco,58
95,folk,electronic,275
96,folk,folk,1589
97,folk,indie,671
98,folk,jazz,167
99,folk,latin,44
100,folk,metal,145
101,folk,pop,636
102,folk,rap,70
103,folk,reggae,17
104,folk,rock,863
105,indie,alternative,1764
106,indie,blues,183
107,indie,country,245
108,indie,dance,509
109,indie,disco,171
110,indie,electronic,706
111,indie,folk,671
112,indie,indie,3038
113,indie,jazz,234
114,indie,latin,64
115,indie,metal,264
116,indie,pop,1839
117,indie,rap,274
118,indie,reggae,32
119,indie,rock,2296
120,jazz,alternative,313
121,jazz,blues,244
122,jazz,country,45
123,jazz,dance,339
124,jazz,disco,81
125,jazz,electronic,511
126,jazz,folk,167
127,jazz,indie,234
128,jazz,jazz,1970
129,jazz,latin,133
130,jazz,metal,95
131,jazz,pop,520
132,jazz,rap,156
133,jazz,reggae,37
134,jazz,rock,489
135,latin,alternative,93
136,latin,blues,24
137,latin,country,2
138,latin,dance,123
139,latin,disco,15
140,latin,electronic,94
141,latin,folk,44
142,latin,indie,64
143,latin,jazz,133
144,latin,latin,535
145,latin,metal,25
146,latin,pop,209
147,latin,rap,39
148,latin,reggae,42
149,latin,rock,162
150,metal,alternative,628
151,metal,blues,31
152,metal,country,26
153,metal,dance,160
154,metal,disco,50
155,metal,electronic,202
156,metal,folk,145
157,metal,indie,264
158,metal,jazz,95
159,metal,latin,25
160,metal,metal,2533
161,metal,pop,292
162,metal,rap,144
163,metal,reggae,7
164,metal,rock,1322
165,pop,alternative,1831
166,pop,blues,326
167,pop,country,287
168,pop,dance,1215
169,pop,disco,338
170,pop,electronic,1156
171,pop,folk,636
172,pop,indie,1839
173,pop,jazz,520
174,pop,latin,209
175,pop,metal,292
176,pop,pop,4739
177,pop,rap,359
178,pop,reggae,60
179,pop,rock,2760
180,rap,alternative,312
181,rap,blues,84
182,rap,country,45
183,rap,dance,248
184,rap,disco,51
185,rap,electronic,205
186,rap,folk,70
187,rap,indie,274
188,rap,jazz,156
189,rap,latin,39
190,rap,metal,144
191,rap,pop,359
192,rap,rap,1211
193,rap,reggae,60
194,rap,rock,451
195,reggae,alternative,45
196,reggae,blues,15
197,reggae,country,9
198,reggae,dance,141
199,reggae,disco,8
200,reggae,electronic,68
201,reggae,folk,17
202,reggae,indie,32
203,reggae,jazz,37
204,reggae,latin,42
205,reggae,metal,7
206,reggae,pop,60
207,reggae,rap,60
208,reggae,reggae,430
209,reggae,rock,123
210,rock,alternative,2687
211,rock,blues,479
212,rock,country,388
213,rock,dance,973
214,rock,disco,281
215,rock,electronic,924
216,rock,folk,863
217,rock,indie,2296
218,rock,jazz,489
219,rock,latin,162
220,rock,metal,1322
221,rock,pop,2760
222,rock,rap,451
223,rock,reggae,123
224,rock,rock,6972
