,Origin,Dest,Count
0,alternative,alternative,4562
1,alternative,blues,273
2,alternative,country,200
3,alternative,dance,1042
4,alternative,disco,353
5,alternative,electronic,1028
6,alternative,folk,748
7,alternative,indie,2838
8,alternative,jazz,443
9,alternative,latin,91
10,alternative,metal,543
11,alternative,pop,2732
12,alternative,rap,278
13,alternative,reggae,68
14,alternative,rock,3811
15,blues,alternative,273
16,blues,blues,1144
17,blues,country,105
18,blues,dance,203
19,blues,disco,61
20,blues,electronic,73
21,blues,folk,229
22,blues,indie,255
23,blues,jazz,345
24,blues,latin,21
25,blues,metal,40
26,blues,pop,465
27,blues,rap,111
28,blues,reggae,59
29,blues,rock,644
30,country,alternative,200
31,country,blues,105
32,country,country,988
33,country,dance,73
34,country,disco,24
35,country,electronic,40
36,country,folk,414
37,country,indie,299
38,country,jazz,42
39,country,latin,6
40,country,metal,13
41,country,pop,315
42,country,rap,25
43,country,rock,518
44,dance,alternative,1042
45,dance,blues,203
46,dance,country,73
47,dance,dance,3285
48,dance,disco,541
49,dance,electronic,1578
50,dance,folk,183
51,dance,indie,1030
52,dance,jazz,336
53,dance,latin,141
54,dance,metal,201
55,dance,pop,1844
56,dance,rap,320
57,dance,reggae,221
58,dance,rock,1482
59,disco,alternative,353
60,disco,blues,61
61,disco,country,24
62,disco,dance,541
63,disco,disco,947
64,disco,electronic,517
65,disco,folk,114
66,disco,indie,399
67,disco,jazz,127
68,disco,latin,33
69,disco,metal,63
70,disco,pop,611
71,disco,rap,74
72,disco,reggae,33
73,disco,rock,492
74,electronic,alternative,1028
75,electronic,blues,73
76,electronic,country,40
77,electronic,dance,1578
78,electronic,disco,517
79,electronic,electronic,4054
80,electronic,folk,188
81,electronic,indie,1060
82,electronic,jazz,464
83,electronic,latin,107
84,electronic,metal,221
85,electronic,pop,1606
86,electronic,rap,212
87,electronic,reggae,58
88,electronic,rock,1350
89,folk,alternative,748
90,folk,blues,229
91,folk,country,414
92,folk,dance,183
93,folk,disco,114
94,folk,electronic,188
95,folk,folk,2312
96,folk,indie,1022
97,folk,jazz,250
98,folk,latin,57
99,folk,metal,185
100,folk,pop,958
101,folk,rap,76
102,folk,reggae,46
103,folk,rock,1212
104,indie,alternative,2838
105,indie,blues,255
106,indie,country,299
107,indie,dance,1030
108,indie,disco,399
109,indie,electronic,1060
110,indie,folk,1022
111,indie,indie,4979
112,indie,jazz,317
113,indie,latin,59
114,indie,metal,235
115,indie,pop,3024
116,indie,rap,230
117,indie,reggae,66
118,indie,rock,3725
119,jazz,alternative,443
120,jazz,blues,345
121,jazz,country,42
122,jazz,dance,336
123,jazz,disco,127
124,jazz,electronic,464
125,jazz,folk,250
126,jazz,indie,317
127,jazz,jazz,2247
128,jazz,latin,124
129,jazz,metal,131
130,jazz,pop,691
131,jazz,rap,150
132,jazz,reggae,68
133,jazz,rock,623
134,latin,alternative,91
135,latin,blues,21
136,latin,country,6
137,latin,dance,141
138,latin,disco,33
139,latin,electronic,107
140,latin,folk,57
141,latin,indie,59
142,latin,jazz,124
143,latin,latin,574
144,latin,metal,35
145,latin,pop,299
146,latin,rap,49
147,latin,reggae,66
148,latin,rock,226
149,metal,alternative,543
150,metal,blues,40
151,metal,country,13
152,metal,dance,201
153,metal,disco,63
154,metal,electronic,221
155,metal,folk,185
156,metal,indie,235
157,metal,jazz,131
158,metal,latin,35
159,metal,metal,3352
160,metal,pop,420
161,metal,rap,92
162,metal,reggae,12
163,metal,rock,1631
164,pop,alternative,2732
165,pop,blues,465
166,pop,country,315
167,pop,dance,1844
168,pop,disco,611
169,pop,electronic,1606
170,pop,folk,958
171,pop,indie,3024
172,pop,jazz,691
173,pop,latin,299
174,pop,metal,420
175,pop,pop,7060
176,pop,rap,437
177,pop,reggae,167
178,pop,rock,4185
179,rap,alternative,278
180,rap,blues,111
181,rap,country,25
182,rap,dance,320
183,rap,disco,74
184,rap,electronic,212
185,rap,folk,76
186,rap,indie,230
187,rap,jazz,150
188,rap,latin,49
189,rap,metal,92
190,rap,pop,437
191,rap,rap,1327
192,rap,reggae,94
193,rap,rock,439
194,reggae,alternative,68
195,reggae,blues,59
196,reggae,dance,221
197,reggae,disco,33
198,reggae,electronic,58
199,reggae,folk,46
200,reggae,indie,66
201,reggae,jazz,68
202,reggae,latin,66
203,reggae,metal,12
204,reggae,pop,167
205,reggae,rap,94
206,reggae,reggae,618
207,reggae,rock,164
208,rock,alternative,3811
209,rock,blues,644
210,rock,country,518
211,rock,dance,1482
212,rock,disco,492
213,rock,electronic,1350
214,rock,folk,1212
215,rock,indie,3725
216,rock,jazz,623
217,rock,latin,226
218,rock,metal,1631
219,rock,pop,4185
220,rock,rap,439
221,rock,reggae,164
222,rock,rock,9974
