,Origin,Dest,Count
0,alternative,alternative,3567
1,alternative,blues,160
2,alternative,country,146
3,alternative,dance,795
4,alternative,disco,270
5,alternative,electronic,858
6,alternative,folk,520
7,alternative,indie,2095
8,alternative,jazz,210
9,alternative,latin,27
10,alternative,metal,387
11,alternative,pop,1945
12,alternative,rap,212
13,alternative,reggae,37
14,alternative,rock,2869
15,blues,alternative,160
16,blues,blues,783
17,blues,country,69
18,blues,dance,179
19,blues,disco,52
20,blues,electronic,104
21,blues,folk,103
22,blues,indie,162
23,blues,jazz,189
24,blues,latin,9
25,blues,metal,24
26,blues,pop,331
27,blues,rap,48
28,blues,reggae,15
29,blues,rock,377
30,country,alternative,146
31,country,blues,69
32,country,country,782
33,country,dance,83
34,country,disco,20
35,country,electronic,22
36,country,folk,268
37,country,indie,228
38,country,jazz,26
39,country,latin,2
40,country,metal,13
41,country,pop,267
42,country,rap,13
43,country,reggae,1
44,country,rock,348
45,dance,alternative,795
46,dance,blues,179
47,dance,country,83
48,dance,dance,3076
49,dance,disco,548
50,dance,electronic,1657
51,dance,folk,136
52,dance,indie,930
53,dance,jazz,237
54,dance,latin,72
55,dance,metal,107
56,dance,pop,1727
57,dance,rap,231
58,dance,reggae,108
59,dance,rock,1284
60,disco,alternative,270
61,disco,blues,52
62,disco,country,20
63,disco,dance,548
64,disco,disco,873
65,disco,electronic,531
66,disco,folk,54
67,disco,indie,371
68,disco,jazz,59
69,disco,latin,17
70,disco,metal,42
71,disco,pop,559
72,disco,rap,45
73,disco,reggae,7
74,disco,rock,405
75,electronic,alternative,858
76,electronic,blues,104
77,electronic,country,22
78,electronic,dance,1657
79,electronic,disco,531
80,electronic,electronic,3814
81,electronic,folk,113
82,electronic,indie,1150
83,electronic,jazz,333
84,electronic,latin,55
85,electronic,metal,131
86,electronic,pop,1589
87,electronic,rap,223
88,electronic,reggae,42
89,electronic,rock,1252
90,folk,alternative,520
91,folk,blues,103
92,folk,country,268
93,folk,dance,136
94,folk,disco,54
95,folk,electronic,113
96,folk,folk,1629
97,folk,indie,738
98,folk,jazz,84
99,folk,latin,14
100,folk,metal,174
101,folk,pop,603
102,folk,rap,58
103,folk,reggae,10
104,folk,rock,806
105,indie,alternative,2095
106,indie,blues,162
107,indie,country,228
108,indie,dance,930
109,indie,disco,371
110,indie,electronic,1150
111,indie,folk,738
112,indie,indie,4358
113,indie,jazz,205
114,indie,latin,30
115,indie,metal,113
116,indie,pop,2534
117,indie,rap,166
118,indie,reggae,25
119,indie,rock,2969
120,jazz,alternative,210
121,jazz,blues,189
122,jazz,country,26
123,jazz,dance,237
124,jazz,disco,59
125,jazz,electronic,333
126,jazz,folk,84
127,jazz,indie,205
128,jazz,jazz,1584
129,jazz,latin,37
130,jazz,metal,68
131,jazz,pop,464
132,jazz,rap,52
133,jazz,reggae,49
134,jazz,rock,331
135,latin,alternative,27
136,latin,blues,9
137,latin,country,2
138,latin,dance,72
139,latin,disco,17
140,latin,electronic,55
141,latin,folk,14
142,latin,indie,30
143,latin,jazz,37
144,latin,latin,281
145,latin,metal,11
146,latin,pop,114
147,latin,rap,17
148,latin,reggae,18
149,latin,rock,74
150,metal,alternative,387
151,metal,blues,24
152,metal,country,13
153,metal,dance,107
154,metal,disco,42
155,metal,electronic,131
156,metal,folk,174
157,metal,indie,113
158,metal,jazz,68
159,metal,latin,11
160,metal,metal,2499
161,metal,pop,220
162,metal,rap,96
163,metal,reggae,5
164,metal,rock,964
165,pop,alternative,1945
166,pop,blues,331
167,pop,country,267
168,pop,dance,1727
169,pop,disco,559
170,pop,electronic,1589
171,pop,folk,603
172,pop,indie,2534
173,pop,jazz,464
174,pop,latin,114
175,pop,metal,220
176,pop,pop,5921
177,pop,rap,316
178,pop,reggae,64
179,pop,rock,3284
180,rap,alternative,212
181,rap,blues,48
182,rap,country,13
183,rap,dance,231
184,rap,disco,45
185,rap,electronic,223
186,rap,folk,58
187,rap,indie,166
188,rap,jazz,52
189,rap,latin,17
190,rap,metal,96
191,rap,pop,316
192,rap,rap,870
193,rap,reggae,27
194,rap,rock,307
195,reggae,alternative,37
196,reggae,blues,15
197,reggae,country,1
198,reggae,dance,108
199,reggae,disco,7
200,reggae,electronic,42
201,reggae,folk,10
202,reggae,indie,25
203,reggae,jazz,49
204,reggae,latin,18
205,reggae,metal,5
206,reggae,pop,64
207,reggae,rap,27
208,reggae,reggae,359
209,reggae,rock,56
210,rock,alternative,2869
211,rock,blues,377
212,rock,country,348
213,rock,dance,1284
214,rock,disco,405
215,rock,electronic,1252
216,rock,folk,806
217,rock,indie,2969
218,rock,jazz,331
219,rock,latin,74
220,rock,metal,964
221,rock,pop,3284
222,rock,rap,307
223,rock,reggae,56
224,rock,rock,7742
