,Origin,Dest,Count
0,alternative,alternative,382
1,alternative,blues,53
2,alternative,country,11
3,alternative,dance,89
4,alternative,disco,31
5,alternative,electronic,56
6,alternative,folk,52
7,alternative,indie,145
8,alternative,jazz,38
9,alternative,latin,6
10,alternative,metal,59
11,alternative,pop,234
12,alternative,rap,21
13,alternative,reggae,5
14,alternative,rock,338
15,blues,alternative,53
16,blues,blues,402
17,blues,country,30
18,blues,dance,86
19,blues,disco,17
20,blues,electronic,6
21,blues,folk,48
22,blues,indie,21
23,blues,jazz,150
24,blues,latin,18
25,blues,metal,37
26,blues,pop,160
27,blues,rap,15
28,blues,reggae,3
29,blues,rock,268
30,country,alternative,11
31,country,blues,30
32,country,country,195
33,country,dance,19
34,country,disco,1
35,country,electronic,3
36,country,folk,49
37,country,indie,6
38,country,jazz,12
39,country,latin,1
40,country,metal,7
41,country,pop,52
42,country,rap,11
43,country,reggae,1
44,country,rock,79
45,dance,alternative,89
46,dance,blues,86
47,dance,country,19
48,dance,dance,498
49,dance,disco,154
50,dance,electronic,79
51,dance,folk,27
52,dance,indie,50
53,dance,jazz,107
54,dance,latin,22
55,dance,metal,31
56,dance,pop,381
57,dance,rap,44
58,dance,reggae,21
59,dance,rock,287
60,disco,alternative,31
61,disco,blues,17
62,disco,country,1
63,disco,dance,154
64,disco,disco,213
65,disco,electronic,54
66,disco,folk,6
67,disco,indie,17
68,disco,jazz,26
69,disco,latin,5
70,disco,metal,13
71,disco,pop,193
72,disco,rap,6
73,disco,reggae,1
74,disco,rock,114
75,electronic,alternative,56
76,electronic,blues,6
77,electronic,country,3
78,electronic,dance,79
79,electronic,disco,54
80,electronic,electronic,197
81,electronic,folk,16
82,electronic,indie,25
83,electronic,jazz,22
84,electronic,latin,3
85,electronic,metal,15
86,electronic,pop,129
87,electronic,rap,9
88,electronic,reggae,2
89,electronic,rock,103
90,folk,alternative,52
91,folk,blues,48
92,folk,country,49
93,folk,dance,27
94,folk,disco,6
95,folk,electronic,16
96,folk,folk,214
97,folk,indie,34
98,folk,jazz,38
99,folk,latin,7
100,folk,metal,13
101,folk,pop,95
102,folk,rap,2
103,folk,reggae,1
104,folk,rock,133
105,indie,alternative,145
106,indie,blues,21
107,indie,country,6
108,indie,dance,50
109,indie,disco,17
110,indie,electronic,25
111,indie,folk,34
112,indie,indie,253
113,indie,jazz,27
114,indie,latin,4
115,indie,metal,16
116,indie,pop,155
117,indie,rap,16
118,indie,reggae,4
119,indie,rock,198
120,jazz,alternative,38
121,jazz,blues,150
122,jazz,country,12
123,jazz,dance,107
124,jazz,disco,26
125,jazz,electronic,22
126,jazz,folk,38
127,jazz,indie,27
128,jazz,jazz,551
129,jazz,latin,39
130,jazz,metal,19
131,jazz,pop,199
132,jazz,rap,21
133,jazz,reggae,8
134,jazz,rock,197
135,latin,alternative,6
136,latin,blues,18
137,latin,country,1
138,latin,dance,22
139,latin,disco,5
140,latin,electronic,3
141,latin,folk,7
142,latin,indie,4
143,latin,jazz,39
144,latin,latin,100
145,latin,metal,2
146,latin,pop,64
147,latin,rap,2
148,latin,reggae,8
149,latin,rock,54
150,metal,alternative,59
151,metal,blues,37
152,metal,country,7
153,metal,dance,31
154,metal,disco,13
155,metal,electronic,15
156,metal,folk,13
157,metal,indie,16
158,metal,jazz,19
159,metal,latin,2
160,metal,metal,434
161,metal,pop,69
162,metal,rap,14
163,metal,rock,279
164,pop,alternative,234
165,pop,blues,160
166,pop,country,52
167,pop,dance,381
168,pop,disco,193
169,pop,electronic,129
170,pop,folk,95
171,pop,indie,155
172,pop,jazz,199
173,pop,latin,64
174,pop,metal,69
175,pop,pop,1285
176,pop,rap,52
177,pop,reggae,20
178,pop,rock,822
179,rap,alternative,21
180,rap,blues,15
181,rap,country,11
182,rap,dance,44
183,rap,disco,6
184,rap,electronic,9
185,rap,folk,2
186,rap,indie,16
187,rap,jazz,21
188,rap,latin,2
189,rap,metal,14
190,rap,pop,52
191,rap,rap,134
192,rap,reggae,1
193,rap,rock,50
194,reggae,alternative,5
195,reggae,blues,3
196,reggae,country,1
197,reggae,dance,21
198,reggae,disco,1
199,reggae,electronic,2
200,reggae,folk,1
201,reggae,indie,4
202,reggae,jazz,8
203,reggae,latin,8
204,reggae,pop,20
205,reggae,rap,1
206,reggae,reggae,76
207,reggae,rock,45
208,rock,alternative,338
209,rock,blues,268
210,rock,country,79
211,rock,dance,287
212,rock,disco,114
213,rock,electronic,103
214,rock,folk,133
215,rock,indie,198
216,rock,jazz,197
217,rock,latin,54
218,rock,metal,279
219,rock,pop,822
220,rock,rap,50
221,rock,reggae,45
222,rock,rock,1810
