,Origin,Dest,Count
0,alternative,alternative,2293
1,alternative,blues,117
2,alternative,country,78
3,alternative,dance,441
4,alternative,disco,131
5,alternative,electronic,543
6,alternative,folk,334
7,alternative,indie,1076
8,alternative,jazz,297
9,alternative,latin,56
10,alternative,metal,477
11,alternative,pop,1238
12,alternative,rap,180
13,alternative,reggae,47
14,alternative,rock,1882
15,blues,alternative,117
16,blues,blues,643
17,blues,country,55
18,blues,dance,113
19,blues,disco,46
20,blues,electronic,48
21,blues,folk,80
22,blues,indie,84
23,blues,jazz,164
24,blues,latin,26
25,blues,metal,29
26,blues,pop,211
27,blues,rap,74
28,blues,reggae,10
29,blues,rock,289
30,country,alternative,78
31,country,blues,55
32,country,country,546
33,country,dance,33
34,country,disco,10
35,country,electronic,21
36,country,folk,146
37,country,indie,95
38,country,jazz,20
39,country,latin,10
40,country,metal,13
41,country,pop,124
42,country,rap,12
43,country,rock,217
44,dance,alternative,441
45,dance,blues,113
46,dance,country,33
47,dance,dance,1642
48,dance,disco,263
49,dance,electronic,819
50,dance,folk,93
51,dance,indie,273
52,dance,jazz,335
53,dance,latin,129
54,dance,metal,148
55,dance,pop,924
56,dance,rap,144
57,dance,reggae,118
58,dance,rock,666
59,disco,alternative,131
60,disco,blues,46
61,disco,country,10
62,disco,dance,263
63,disco,disco,446
64,disco,electronic,208
65,disco,folk,34
66,disco,indie,74
67,disco,jazz,107
68,disco,latin,14
69,disco,metal,48
70,disco,pop,298
71,disco,rap,36
72,disco,reggae,12
73,disco,rock,202
74,electronic,alternative,543
75,electronic,blues,48
76,electronic,country,21
77,electronic,dance,819
78,electronic,disco,208
79,electronic,electronic,2205
80,electronic,folk,129
81,electronic,indie,407
82,electronic,jazz,567
83,electronic,latin,62
84,electronic,metal,216
85,electronic,pop,811
86,electronic,rap,94
87,electronic,reggae,39
88,electronic,rock,692
89,folk,alternative,334
90,folk,blues,80
91,folk,country,146
92,folk,dance,93
93,folk,disco,34
94,folk,electronic,129
95,folk,folk,1040
96,folk,indie,343
97,folk,jazz,120
98,folk,latin,43
99,folk,metal,189
100,folk,pop,363
101,folk,rap,35
102,folk,reggae,10
103,folk,rock,560
104,indie,alternative,1076
105,indie,blues,84
106,indie,country,95
107,indie,dance,273
108,indie,disco,74
109,indie,electronic,407
110,indie,folk,343
111,indie,indie,1756
112,indie,jazz,195
113,indie,latin,17
114,indie,metal,231
115,indie,pop,1011
116,indie,rap,124
117,indie,reggae,27
118,indie,rock,1316
119,jazz,alternative,297
120,jazz,blues,164
121,jazz,country,20
122,jazz,dance,335
123,jazz,disco,107
124,jazz,electronic,567
125,jazz,folk,120
126,jazz,indie,195
127,jazz,jazz,1781
128,jazz,latin,108
129,jazz,metal,149
130,jazz,pop,426
131,jazz,rap,117
132,jazz,reggae,38
133,jazz,rock,408
134,latin,alternative,56
135,latin,blues,26
136,latin,country,10
137,latin,dance,129
138,latin,disco,14
139,latin,electronic,62
140,latin,folk,43
141,latin,indie,17
142,latin,jazz,108
143,latin,latin,393
144,latin,metal,23
145,latin,pop,179
146,latin,rap,34
147,latin,reggae,15
148,latin,rock,152
149,metal,alternative,477
150,metal,blues,29
151,metal,country,13
152,metal,dance,148
153,metal,disco,48
154,metal,electronic,216
155,metal,folk,189
156,metal,indie,231
157,metal,jazz,149
158,metal,latin,23
159,metal,metal,2002
160,metal,pop,277
161,metal,rap,125
162,metal,reggae,7
163,metal,rock,1057
164,pop,alternative,1238
165,pop,blues,211
166,pop,country,124
167,pop,dance,924
168,pop,disco,298
169,pop,electronic,811
170,pop,folk,363
171,pop,indie,1011
172,pop,jazz,426
173,pop,latin,179
174,pop,metal,277
175,pop,pop,3394
176,pop,rap,211
177,pop,reggae,60
178,pop,rock,1902
179,rap,alternative,180
180,rap,blues,74
181,rap,country,12
182,rap,dance,144
183,rap,disco,36
184,rap,electronic,94
185,rap,folk,35
186,rap,indie,124
187,rap,jazz,117
188,rap,latin,34
189,rap,metal,125
190,rap,pop,211
191,rap,rap,788
192,rap,reggae,37
193,rap,rock,274
194,reggae,alternative,47
195,reggae,blues,10
196,reggae,dance,118
197,reggae,disco,12
198,reggae,electronic,39
199,reggae,folk,10
200,reggae,indie,27
201,reggae,jazz,38
202,reggae,latin,15
203,reggae,metal,7
204,reggae,pop,60
205,reggae,rap,37
206,reggae,reggae,386
207,reggae,rock,95
208,rock,alternative,1882
209,rock,blues,289
210,rock,country,217
211,rock,dance,666
212,rock,disco,202
213,rock,electronic,692
214,rock,folk,560
215,rock,indie,1316
216,rock,jazz,408
217,rock,latin,152
218,rock,metal,1057
219,rock,pop,1902
220,rock,rap,274
221,rock,reggae,95
222,rock,rock,5158
