,Origin,Dest,Count
0,alternative,alternative,2
1,alternative,blues,1
2,alternative,country,1
3,alternative,electronic,1
4,alternative,folk,1
5,alternative,indie,1
6,alternative,pop,2
7,alternative,rock,2
8,blues,alternative,1
9,blues,blues,116
10,blues,country,8
11,blues,dance,11
12,blues,electronic,1
13,blues,folk,8
14,blues,jazz,38
15,blues,latin,2
16,blues,pop,48
17,blues,rap,5
18,blues,reggae,1
19,blues,rock,52
20,country,alternative,1
21,country,blues,8
22,country,country,67
23,country,dance,6
24,country,folk,18
25,country,jazz,1
26,country,pop,38
27,country,rap,14
28,country,rock,41
29,dance,blues,11
30,dance,country,6
31,dance,dance,46
32,dance,folk,5
33,dance,jazz,9
34,dance,pop,34
35,dance,rap,3
36,dance,reggae,1
37,dance,rock,39
38,disco,disco,1
39,disco,jazz,1
40,disco,latin,1
41,electronic,alternative,1
42,electronic,blues,1
43,electronic,electronic,2
44,electronic,folk,1
45,electronic,indie,1
46,electronic,jazz,1
47,electronic,pop,1
48,electronic,rock,1
49,folk,alternative,1
50,folk,blues,8
51,folk,country,18
52,folk,dance,5
53,folk,electronic,1
54,folk,folk,49
55,folk,indie,1
56,folk,jazz,2
57,folk,pop,16
58,folk,rap,6
59,folk,rock,17
60,indie,alternative,1
61,indie,electronic,1
62,indie,folk,1
63,indie,indie,3
64,indie,jazz,1
65,indie,pop,2
66,indie,rock,1
67,jazz,blues,38
68,jazz,country,1
69,jazz,dance,9
70,jazz,disco,1
71,jazz,electronic,1
72,jazz,folk,2
73,jazz,indie,1
74,jazz,jazz,128
75,jazz,latin,10
76,jazz,metal,2
77,jazz,pop,21
78,jazz,rock,20
79,latin,blues,2
80,latin,disco,1
81,latin,jazz,10
82,latin,latin,14
83,latin,metal,2
84,latin,pop,4
85,latin,rock,4
86,metal,jazz,2
87,metal,latin,2
88,metal,metal,4
89,metal,pop,2
90,metal,rock,2
91,pop,alternative,2
92,pop,blues,48
93,pop,country,38
94,pop,dance,34
95,pop,electronic,1
96,pop,folk,16
97,pop,indie,2
98,pop,jazz,21
99,pop,latin,4
100,pop,metal,2
101,pop,pop,149
102,pop,rap,11
103,pop,reggae,1
104,pop,rock,113
105,rap,blues,5
106,rap,country,14
107,rap,dance,3
108,rap,folk,6
109,rap,pop,11
110,rap,rap,14
111,rap,rock,12
112,reggae,blues,1
113,reggae,dance,1
114,reggae,pop,1
115,reggae,reggae,1
116,reggae,rock,1
117,rock,alternative,2
118,rock,blues,52
119,rock,country,41
120,rock,dance,39
121,rock,electronic,1
122,rock,folk,17
123,rock,indie,1
124,rock,jazz,20
125,rock,latin,4
126,rock,metal,2
127,rock,pop,113
128,rock,rap,12
129,rock,reggae,1
130,rock,rock,201
