,Origin,Dest,Count
0,alternative,alternative,1
1,alternative,blues,1
2,alternative,jazz,1
3,alternative,metal,1
4,alternative,pop,1
5,alternative,rock,1
6,blues,alternative,1
7,blues,blues,147
8,blues,country,17
9,blues,dance,29
10,blues,disco,3
11,blues,electronic,1
12,blues,folk,16
13,blues,jazz,61
14,blues,metal,2
15,blues,pop,53
16,blues,rap,4
17,blues,reggae,1
18,blues,rock,82
19,country,blues,17
20,country,country,61
21,country,dance,5
22,country,folk,10
23,country,jazz,9
24,country,pop,16
25,country,rap,6
26,country,rock,26
27,dance,blues,29
28,dance,country,5
29,dance,dance,48
30,dance,disco,1
31,dance,folk,5
32,dance,jazz,21
33,dance,latin,3
34,dance,metal,1
35,dance,pop,34
36,dance,rap,2
37,dance,reggae,1
38,dance,rock,34
39,disco,blues,3
40,disco,dance,1
41,disco,disco,3
42,disco,jazz,1
43,disco,pop,2
44,disco,reggae,1
45,disco,rock,3
46,electronic,blues,1
47,electronic,electronic,1
48,electronic,jazz,1
49,folk,blues,16
50,folk,country,10
51,folk,dance,5
52,folk,folk,31
53,folk,jazz,2
54,folk,latin,1
55,folk,pop,14
56,folk,rap,4
57,folk,reggae,1
58,folk,rock,21
59,indie,indie,1
60,indie,jazz,1
61,jazz,alternative,1
62,jazz,blues,61
63,jazz,country,9
64,jazz,dance,21
65,jazz,disco,1
66,jazz,electronic,1
67,jazz,folk,2
68,jazz,indie,1
69,jazz,jazz,141
70,jazz,latin,8
71,jazz,metal,1
72,jazz,pop,30
73,jazz,rap,3
74,jazz,reggae,1
75,jazz,rock,35
76,latin,dance,3
77,latin,folk,1
78,latin,jazz,8
79,latin,latin,9
80,latin,pop,2
81,latin,rock,1
82,metal,alternative,1
83,metal,blues,2
84,metal,dance,1
85,metal,jazz,1
86,metal,metal,2
87,metal,pop,2
88,metal,rock,2
89,pop,alternative,1
90,pop,blues,53
91,pop,country,16
92,pop,dance,34
93,pop,disco,2
94,pop,folk,14
95,pop,jazz,30
96,pop,latin,2
97,pop,metal,2
98,pop,pop,96
99,pop,rap,2
100,pop,reggae,1
101,pop,rock,77
102,rap,blues,4
103,rap,country,6
104,rap,dance,2
105,rap,folk,4
106,rap,jazz,3
107,rap,pop,2
108,rap,rap,9
109,rap,rock,9
110,reggae,blues,1
111,reggae,dance,1
112,reggae,disco,1
113,reggae,folk,1
114,reggae,jazz,1
115,reggae,pop,1
116,reggae,reggae,2
117,reggae,rock,1
118,rock,alternative,1
119,rock,blues,82
120,rock,country,26
121,rock,dance,34
122,rock,disco,3
123,rock,folk,21
124,rock,jazz,35
125,rock,latin,1
126,rock,metal,2
127,rock,pop,77
128,rock,rap,9
129,rock,reggae,1
130,rock,rock,134
