,Origin,Dest,Count
0,alternative,alternative,397
1,alternative,blues,14
2,alternative,country,5
3,alternative,dance,180
4,alternative,disco,43
5,alternative,electronic,133
6,alternative,folk,14
7,alternative,indie,134
8,alternative,jazz,16
9,alternative,latin,4
10,alternative,metal,71
11,alternative,pop,265
12,alternative,rap,32
13,alternative,reggae,12
14,alternative,rock,360
15,blues,alternative,14
16,blues,blues,138
17,blues,country,11
18,blues,dance,50
19,blues,disco,31
20,blues,electronic,13
21,blues,folk,16
22,blues,indie,4
23,blues,jazz,43
24,blues,metal,7
25,blues,pop,74
26,blues,rap,8
27,blues,reggae,4
28,blues,rock,98
29,country,alternative,5
30,country,blues,11
31,country,country,104
32,country,dance,12
33,country,disco,2
34,country,electronic,2
35,country,folk,29
36,country,indie,3
37,country,jazz,5
38,country,metal,3
39,country,pop,42
40,country,rap,5
41,country,reggae,2
42,country,rock,59
43,dance,alternative,180
44,dance,blues,50
45,dance,country,12
46,dance,dance,442
47,dance,disco,146
48,dance,electronic,159
49,dance,folk,15
50,dance,indie,70
51,dance,jazz,90
52,dance,latin,4
53,dance,metal,73
54,dance,pop,335
55,dance,rap,41
56,dance,reggae,38
57,dance,rock,313
58,disco,alternative,43
59,disco,blues,31
60,disco,country,2
61,disco,dance,146
62,disco,disco,212
63,disco,electronic,68
64,disco,folk,9
65,disco,indie,14
66,disco,jazz,79
67,disco,latin,1
68,disco,metal,29
69,disco,pop,169
70,disco,rap,15
71,disco,reggae,10
72,disco,rock,115
73,electronic,alternative,133
74,electronic,blues,13
75,electronic,country,2
76,electronic,dance,159
77,electronic,disco,68
78,electronic,electronic,273
79,electronic,folk,4
80,electronic,indie,45
81,electronic,jazz,26
82,electronic,latin,3
83,electronic,metal,55
84,electronic,pop,231
85,electronic,rap,35
86,electronic,reggae,4
87,electronic,rock,204
88,folk,alternative,14
89,folk,blues,16
90,folk,country,29
91,folk,dance,15
92,folk,disco,9
93,folk,electronic,4
94,folk,folk,91
95,folk,indie,10
96,folk,jazz,9
97,folk,latin,2
98,folk,metal,7
99,folk,pop,44
100,folk,rap,3
101,folk,reggae,1
102,folk,rock,60
103,indie,alternative,134
104,indie,blues,4
105,indie,country,3
106,indie,dance,70
107,indie,disco,14
108,indie,electronic,45
109,indie,folk,10
110,indie,indie,198
111,indie,jazz,13
112,indie,latin,1
113,indie,metal,26
114,indie,pop,123
115,indie,rap,9
116,indie,reggae,4
117,indie,rock,169
118,jazz,alternative,16
119,jazz,blues,43
120,jazz,country,5
121,jazz,dance,90
122,jazz,disco,79
123,jazz,electronic,26
124,jazz,folk,9
125,jazz,indie,13
126,jazz,jazz,257
127,jazz,latin,9
128,jazz,metal,21
129,jazz,pop,113
130,jazz,rap,11
131,jazz,reggae,8
132,jazz,rock,96
133,latin,alternative,4
134,latin,dance,4
135,latin,disco,1
136,latin,electronic,3
137,latin,folk,2
138,latin,indie,1
139,latin,jazz,9
140,latin,latin,24
141,latin,metal,1
142,latin,pop,5
143,latin,reggae,1
144,latin,rock,8
145,metal,alternative,71
146,metal,blues,7
147,metal,country,3
148,metal,dance,73
149,metal,disco,29
150,metal,electronic,55
151,metal,folk,7
152,metal,indie,26
153,metal,jazz,21
154,metal,latin,1
155,metal,metal,233
156,metal,pop,104
157,metal,rap,15
158,metal,reggae,4
159,metal,rock,209
160,pop,alternative,265
161,pop,blues,74
162,pop,country,42
163,pop,dance,335
164,pop,disco,169
165,pop,electronic,231
166,pop,folk,44
167,pop,indie,123
168,pop,jazz,113
169,pop,latin,5
170,pop,metal,104
171,pop,pop,919
172,pop,rap,50
173,pop,reggae,32
174,pop,rock,651
175,rap,alternative,32
176,rap,blues,8
177,rap,country,5
178,rap,dance,41
179,rap,disco,15
180,rap,electronic,35
181,rap,folk,3
182,rap,indie,9
183,rap,jazz,11
184,rap,metal,15
185,rap,pop,50
186,rap,rap,72
187,rap,reggae,3
188,rap,rock,54
189,reggae,alternative,12
190,reggae,blues,4
191,reggae,country,2
192,reggae,dance,38
193,reggae,disco,10
194,reggae,electronic,4
195,reggae,folk,1
196,reggae,indie,4
197,reggae,jazz,8
198,reggae,latin,1
199,reggae,metal,4
200,reggae,pop,32
201,reggae,rap,3
202,reggae,reggae,141
203,reggae,rock,45
204,rock,alternative,360
205,rock,blues,98
206,rock,country,59
207,rock,dance,313
208,rock,disco,115
209,rock,electronic,204
210,rock,folk,60
211,rock,indie,169
212,rock,jazz,96
213,rock,latin,8
214,rock,metal,209
215,rock,pop,651
216,rock,rap,54
217,rock,reggae,45
218,rock,rock,1433
