,Origin,Dest,Count
0,alternative,alternative,2391
1,alternative,blues,108
2,alternative,country,126
3,alternative,dance,454
4,alternative,disco,114
5,alternative,electronic,514
6,alternative,folk,365
7,alternative,indie,1186
8,alternative,jazz,219
9,alternative,latin,62
10,alternative,metal,444
11,alternative,pop,1265
12,alternative,rap,209
13,alternative,reggae,44
14,alternative,rock,2014
15,blues,alternative,108
16,blues,blues,660
17,blues,country,52
18,blues,dance,104
19,blues,disco,24
20,blues,electronic,62
21,blues,folk,91
22,blues,indie,67
23,blues,jazz,160
24,blues,latin,14
25,blues,metal,25
26,blues,pop,198
27,blues,rap,86
28,blues,reggae,15
29,blues,rock,288
30,country,alternative,126
31,country,blues,52
32,country,country,677
33,country,dance,56
34,country,disco,13
35,country,electronic,13
36,country,folk,211
37,country,indie,149
38,country,jazz,26
39,country,latin,3
40,country,metal,11
41,country,pop,203
42,country,rap,28
43,country,reggae,3
44,country,rock,309
45,dance,alternative,454
46,dance,blues,104
47,dance,country,56
48,dance,dance,1717
49,dance,disco,198
50,dance,electronic,900
51,dance,folk,106
52,dance,indie,304
53,dance,jazz,287
54,dance,latin,128
55,dance,metal,87
56,dance,pop,881
57,dance,rap,170
58,dance,reggae,85
59,dance,rock,659
60,disco,alternative,114
61,disco,blues,24
62,disco,country,13
63,disco,dance,198
64,disco,disco,377
65,disco,electronic,200
66,disco,folk,34
67,disco,indie,84
68,disco,jazz,64
69,disco,latin,21
70,disco,metal,27
71,disco,pop,208
72,disco,rap,39
73,disco,reggae,6
74,disco,rock,169
75,electronic,alternative,514
76,electronic,blues,62
77,electronic,country,13
78,electronic,dance,900
79,electronic,disco,200
80,electronic,electronic,2405
81,electronic,folk,95
82,electronic,indie,385
83,electronic,jazz,518
84,electronic,latin,67
85,electronic,metal,126
86,electronic,pop,832
87,electronic,rap,168
88,electronic,reggae,32
89,electronic,rock,701
90,folk,alternative,365
91,folk,blues,91
92,folk,country,211
93,folk,dance,106
94,folk,disco,34
95,folk,electronic,95
96,folk,folk,1015
97,folk,indie,412
98,folk,jazz,125
99,folk,latin,40
100,folk,metal,72
101,folk,pop,459
102,folk,rap,50
103,folk,reggae,19
104,folk,rock,636
105,indie,alternative,1186
106,indie,blues,67
107,indie,country,149
108,indie,dance,304
109,indie,disco,84
110,indie,electronic,385
111,indie,folk,412
112,indie,indie,1949
113,indie,jazz,132
114,indie,latin,23
115,indie,metal,193
116,indie,pop,1095
117,indie,rap,140
118,indie,reggae,21
119,indie,rock,1482
120,jazz,alternative,219
121,jazz,blues,160
122,jazz,country,26
123,jazz,dance,287
124,jazz,disco,64
125,jazz,electronic,518
126,jazz,folk,125
127,jazz,indie,132
128,jazz,jazz,1633
129,jazz,latin,90
130,jazz,metal,76
131,jazz,pop,323
132,jazz,rap,136
133,jazz,reggae,36
134,jazz,rock,386
135,latin,alternative,62
136,latin,blues,14
137,latin,country,3
138,latin,dance,128
139,latin,disco,21
140,latin,electronic,67
141,latin,folk,40
142,latin,indie,23
143,latin,jazz,90
144,latin,latin,446
145,latin,metal,17
146,latin,pop,210
147,latin,rap,37
148,latin,reggae,46
149,latin,rock,176
150,metal,alternative,444
151,metal,blues,25
152,metal,country,11
153,metal,dance,87
154,metal,disco,27
155,metal,electronic,126
156,metal,folk,72
157,metal,indie,193
158,metal,jazz,76
159,metal,latin,17
160,metal,metal,1989
161,metal,pop,221
162,metal,rap,132
163,metal,reggae,9
164,metal,rock,1006
165,pop,alternative,1265
166,pop,blues,198
167,pop,country,203
168,pop,dance,881
169,pop,disco,208
170,pop,electronic,832
171,pop,folk,459
172,pop,indie,1095
173,pop,jazz,323
174,pop,latin,210
175,pop,metal,221
176,pop,pop,3518
177,pop,rap,240
178,pop,reggae,54
179,pop,rock,2016
180,rap,alternative,209
181,rap,blues,86
182,rap,country,28
183,rap,dance,170
184,rap,disco,39
185,rap,electronic,168
186,rap,folk,50
187,rap,indie,140
188,rap,jazz,136
189,rap,latin,37
190,rap,metal,132
191,rap,pop,240
192,rap,rap,926
193,rap,reggae,36
194,rap,rock,315
195,reggae,alternative,44
196,reggae,blues,15
197,reggae,country,3
198,reggae,dance,85
199,reggae,disco,6
200,reggae,electronic,32
201,reggae,folk,19
202,reggae,indie,21
203,reggae,jazz,36
204,reggae,latin,46
205,reggae,metal,9
206,reggae,pop,54
207,reggae,rap,36
208,reggae,reggae,395
209,reggae,rock,133
210,rock,alternative,2014
211,rock,blues,288
212,rock,country,309
213,rock,dance,659
214,rock,disco,169
215,rock,electronic,701
216,rock,folk,636
217,rock,indie,1482
218,rock,jazz,386
219,rock,latin,176
220,rock,metal,1006
221,rock,pop,2016
222,rock,rap,315
223,rock,reggae,133
224,rock,rock,5497
