,Origin,Dest,Count
0,alternative,alternative,1589
1,alternative,blues,85
2,alternative,country,59
3,alternative,dance,249
4,alternative,disco,42
5,alternative,electronic,355
6,alternative,folk,105
7,alternative,indie,651
8,alternative,jazz,187
9,alternative,latin,34
10,alternative,metal,317
11,alternative,pop,748
12,alternative,rap,117
13,alternative,reggae,64
14,alternative,rock,1314
15,blues,alternative,85
16,blues,blues,615
17,blues,country,39
18,blues,dance,53
19,blues,disco,18
20,blues,electronic,39
21,blues,folk,46
22,blues,indie,48
23,blues,jazz,154
24,blues,latin,4
25,blues,metal,36
26,blues,pop,138
27,blues,rap,47
28,blues,reggae,10
29,blues,rock,304
30,country,alternative,59
31,country,blues,39
32,country,country,438
33,country,dance,50
34,country,disco,10
35,country,electronic,21
36,country,folk,89
37,country,indie,50
38,country,jazz,25
39,country,latin,4
40,country,metal,5
41,country,pop,108
42,country,rap,16
43,country,reggae,2
44,country,rock,172
45,dance,alternative,249
46,dance,blues,53
47,dance,country,50
48,dance,dance,1023
49,dance,disco,113
50,dance,electronic,465
51,dance,folk,56
52,dance,indie,121
53,dance,jazz,171
54,dance,latin,65
55,dance,metal,76
56,dance,pop,427
57,dance,rap,105
58,dance,reggae,103
59,dance,rock,429
60,disco,alternative,42
61,disco,blues,18
62,disco,country,10
63,disco,dance,113
64,disco,disco,232
65,disco,electronic,71
66,disco,folk,11
67,disco,indie,24
68,disco,jazz,49
69,disco,latin,19
70,disco,metal,29
71,disco,pop,119
72,disco,rap,41
73,disco,reggae,8
74,disco,rock,110
75,electronic,alternative,355
76,electronic,blues,39
77,electronic,country,21
78,electronic,dance,465
79,electronic,disco,71
80,electronic,electronic,1265
81,electronic,folk,41
82,electronic,indie,192
83,electronic,jazz,299
84,electronic,latin,27
85,electronic,metal,100
86,electronic,pop,350
87,electronic,rap,63
88,electronic,reggae,35
89,electronic,rock,455
90,folk,alternative,105
91,folk,blues,46
92,folk,country,89
93,folk,dance,56
94,folk,disco,11
95,folk,electronic,41
96,folk,folk,567
97,folk,indie,94
98,folk,jazz,75
99,folk,latin,33
100,folk,metal,69
101,folk,pop,173
102,folk,rap,19
103,folk,reggae,14
104,folk,rock,260
105,indie,alternative,651
106,indie,blues,48
107,indie,country,50
108,indie,dance,121
109,indie,disco,24
110,indie,electronic,192
111,indie,folk,94
112,indie,indie,986
113,indie,jazz,99
114,indie,latin,12
115,indie,metal,90
116,indie,pop,541
117,indie,rap,76
118,indie,reggae,42
119,indie,rock,786
120,jazz,alternative,187
121,jazz,blues,154
122,jazz,country,25
123,jazz,dance,171
124,jazz,disco,49
125,jazz,electronic,299
126,jazz,folk,75
127,jazz,indie,99
128,jazz,jazz,1166
129,jazz,latin,92
130,jazz,metal,65
131,jazz,pop,251
132,jazz,rap,82
133,jazz,reggae,30
134,jazz,rock,319
135,latin,alternative,34
136,latin,blues,4
137,latin,country,4
138,latin,dance,65
139,latin,disco,19
140,latin,electronic,27
141,latin,folk,33
142,latin,indie,12
143,latin,jazz,92
144,latin,latin,327
145,latin,metal,22
146,latin,pop,120
147,latin,rap,24
148,latin,reggae,26
149,latin,rock,112
150,metal,alternative,317
151,metal,blues,36
152,metal,country,5
153,metal,dance,76
154,metal,disco,29
155,metal,electronic,100
156,metal,folk,69
157,metal,indie,90
158,metal,jazz,65
159,metal,latin,22
160,metal,metal,1169
161,metal,pop,178
162,metal,rap,84
163,metal,reggae,6
164,metal,rock,620
165,pop,alternative,748
166,pop,blues,138
167,pop,country,108
168,pop,dance,427
169,pop,disco,119
170,pop,electronic,350
171,pop,folk,173
172,pop,indie,541
173,pop,jazz,251
174,pop,latin,120
175,pop,metal,178
176,pop,pop,2183
177,pop,rap,161
178,pop,reggae,62
179,pop,rock,1297
180,rap,alternative,117
181,rap,blues,47
182,rap,country,16
183,rap,dance,105
184,rap,disco,41
185,rap,electronic,63
186,rap,folk,19
187,rap,indie,76
188,rap,jazz,82
189,rap,latin,24
190,rap,metal,84
191,rap,pop,161
192,rap,rap,473
193,rap,reggae,26
194,rap,rock,207
195,reggae,alternative,64
196,reggae,blues,10
197,reggae,country,2
198,reggae,dance,103
199,reggae,disco,8
200,reggae,electronic,35
201,reggae,folk,14
202,reggae,indie,42
203,reggae,jazz,30
204,reggae,latin,26
205,reggae,metal,6
206,reggae,pop,62
207,reggae,rap,26
208,reggae,reggae,387
209,reggae,rock,165
210,rock,alternative,1314
211,rock,blues,304
212,rock,country,172
213,rock,dance,429
214,rock,disco,110
215,rock,electronic,455
216,rock,folk,260
217,rock,indie,786
218,rock,jazz,319
219,rock,latin,112
220,rock,metal,620
221,rock,pop,1297
222,rock,rap,207
223,rock,reggae,165
224,rock,rock,3713
