,Origin,Dest,Count
0,alternative,alternative,2
1,alternative,blues,1
2,alternative,folk,2
3,alternative,indie,1
4,alternative,jazz,1
5,alternative,rap,1
6,alternative,rock,1
7,blues,alternative,1
8,blues,blues,190
9,blues,country,23
10,blues,dance,39
11,blues,disco,2
12,blues,electronic,1
13,blues,folk,14
14,blues,jazz,45
15,blues,pop,87
16,blues,rock,94
17,country,blues,23
18,country,country,51
19,country,folk,11
20,country,jazz,8
21,country,pop,23
22,country,rock,21
23,dance,blues,39
24,dance,dance,68
25,dance,disco,3
26,dance,folk,2
27,dance,indie,6
28,dance,jazz,15
29,dance,latin,2
30,dance,pop,53
31,dance,rock,44
32,disco,blues,2
33,disco,dance,3
34,disco,disco,4
35,disco,folk,1
36,disco,jazz,3
37,disco,latin,1
38,disco,pop,4
39,disco,rock,4
40,electronic,blues,1
41,electronic,electronic,1
42,electronic,jazz,1
43,folk,alternative,2
44,folk,blues,14
45,folk,country,11
46,folk,dance,2
47,folk,disco,1
48,folk,folk,23
49,folk,indie,1
50,folk,jazz,9
51,folk,latin,1
52,folk,pop,8
53,folk,rap,1
54,folk,rock,12
55,indie,alternative,1
56,indie,dance,6
57,indie,folk,1
58,indie,indie,7
59,indie,pop,6
60,indie,rap,1
61,indie,rock,7
62,jazz,alternative,1
63,jazz,blues,45
64,jazz,country,8
65,jazz,dance,15
66,jazz,disco,3
67,jazz,electronic,1
68,jazz,folk,9
69,jazz,jazz,144
70,jazz,latin,10
71,jazz,pop,40
72,jazz,rock,39
73,latin,dance,2
74,latin,disco,1
75,latin,folk,1
76,latin,jazz,10
77,latin,latin,11
78,latin,pop,4
79,latin,rock,3
80,metal,metal,1
81,metal,pop,1
82,metal,rock,1
83,pop,blues,87
84,pop,country,23
85,pop,dance,53
86,pop,disco,4
87,pop,folk,8
88,pop,indie,6
89,pop,jazz,40
90,pop,latin,4
91,pop,metal,1
92,pop,pop,185
93,pop,rap,1
94,pop,rock,136
95,rap,alternative,1
96,rap,folk,1
97,rap,indie,1
98,rap,pop,1
99,rap,rap,2
100,rap,rock,2
101,rock,alternative,1
102,rock,blues,94
103,rock,country,21
104,rock,dance,44
105,rock,disco,4
106,rock,folk,12
107,rock,indie,7
108,rock,jazz,39
109,rock,latin,3
110,rock,metal,1
111,rock,pop,136
112,rock,rap,2
113,rock,rock,198
