,Origin,Dest,Count
0,alternative,alternative,3509
1,alternative,blues,176
2,alternative,country,197
3,alternative,dance,878
4,alternative,disco,235
5,alternative,electronic,824
6,alternative,folk,555
7,alternative,indie,2049
8,alternative,jazz,321
9,alternative,latin,59
10,alternative,metal,539
11,alternative,pop,1997
12,alternative,rap,249
13,alternative,reggae,74
14,alternative,rock,2986
15,blues,alternative,176
16,blues,blues,827
17,blues,country,85
18,blues,dance,115
19,blues,disco,29
20,blues,electronic,45
21,blues,folk,137
22,blues,indie,165
23,blues,jazz,208
24,blues,latin,13
25,blues,metal,29
26,blues,pop,273
27,blues,rap,70
28,blues,reggae,14
29,blues,rock,421
30,country,alternative,197
31,country,blues,85
32,country,country,835
33,country,dance,108
34,country,disco,10
35,country,electronic,44
36,country,folk,309
37,country,indie,232
38,country,jazz,69
39,country,latin,4
40,country,metal,15
41,country,pop,247
42,country,rap,24
43,country,reggae,9
44,country,rock,392
45,dance,alternative,878
46,dance,blues,115
47,dance,country,108
48,dance,dance,2478
49,dance,disco,353
50,dance,electronic,1165
51,dance,folk,159
52,dance,indie,776
53,dance,jazz,295
54,dance,latin,103
55,dance,metal,181
56,dance,pop,1425
57,dance,rap,265
58,dance,reggae,142
59,dance,rock,1255
60,disco,alternative,235
61,disco,blues,29
62,disco,country,10
63,disco,dance,353
64,disco,disco,585
65,disco,electronic,295
66,disco,folk,49
67,disco,indie,220
68,disco,jazz,78
69,disco,latin,17
70,disco,metal,42
71,disco,pop,386
72,disco,rap,56
73,disco,reggae,7
74,disco,rock,347
75,electronic,alternative,824
76,electronic,blues,45
77,electronic,country,44
78,electronic,dance,1165
79,electronic,disco,295
80,electronic,electronic,3095
81,electronic,folk,160
82,electronic,indie,755
83,electronic,jazz,521
84,electronic,latin,83
85,electronic,metal,200
86,electronic,pop,1224
87,electronic,rap,180
88,electronic,reggae,51
89,electronic,rock,1102
90,folk,alternative,555
91,folk,blues,137
92,folk,country,309
93,folk,dance,159
94,folk,disco,49
95,folk,electronic,160
96,folk,folk,1582
97,folk,indie,710
98,folk,jazz,162
99,folk,latin,61
100,folk,metal,174
101,folk,pop,654
102,folk,rap,46
103,folk,reggae,35
104,folk,rock,942
105,indie,alternative,2049
106,indie,blues,165
107,indie,country,232
108,indie,dance,776
109,indie,disco,220
110,indie,electronic,755
111,indie,folk,710
112,indie,indie,3361
113,indie,jazz,289
114,indie,latin,47
115,indie,metal,232
116,indie,pop,1983
117,indie,rap,203
118,indie,reggae,57
119,indie,rock,2577
120,jazz,alternative,321
121,jazz,blues,208
122,jazz,country,69
123,jazz,dance,295
124,jazz,disco,78
125,jazz,electronic,521
126,jazz,folk,162
127,jazz,indie,289
128,jazz,jazz,2045
129,jazz,latin,141
130,jazz,metal,91
131,jazz,pop,569
132,jazz,rap,147
133,jazz,reggae,45
134,jazz,rock,519
135,latin,alternative,59
136,latin,blues,13
137,latin,country,4
138,latin,dance,103
139,latin,disco,17
140,latin,electronic,83
141,latin,folk,61
142,latin,indie,47
143,latin,jazz,141
144,latin,latin,515
145,latin,metal,20
146,latin,pop,206
147,latin,rap,42
148,latin,reggae,42
149,latin,rock,188
150,metal,alternative,539
151,metal,blues,29
152,metal,country,15
153,metal,dance,181
154,metal,disco,42
155,metal,electronic,200
156,metal,folk,174
157,metal,indie,232
158,metal,jazz,91
159,metal,latin,20
160,metal,metal,2629
161,metal,pop,291
162,metal,rap,91
163,metal,reggae,15
164,metal,rock,1355
165,pop,alternative,1997
166,pop,blues,273
167,pop,country,247
168,pop,dance,1425
169,pop,disco,386
170,pop,electronic,1224
171,pop,folk,654
172,pop,indie,1983
173,pop,jazz,569
174,pop,latin,206
175,pop,metal,291
176,pop,pop,5045
177,pop,rap,343
178,pop,reggae,90
179,pop,rock,3152
180,rap,alternative,249
181,rap,blues,70
182,rap,country,24
183,rap,dance,265
184,rap,disco,56
185,rap,electronic,180
186,rap,folk,46
187,rap,indie,203
188,rap,jazz,147
189,rap,latin,42
190,rap,metal,91
191,rap,pop,343
192,rap,rap,1172
193,rap,reggae,62
194,rap,rock,402
195,reggae,alternative,74
196,reggae,blues,14
197,reggae,country,9
198,reggae,dance,142
199,reggae,disco,7
200,reggae,electronic,51
201,reggae,folk,35
202,reggae,indie,57
203,reggae,jazz,45
204,reggae,latin,42
205,reggae,metal,15
206,reggae,pop,90
207,reggae,rap,62
208,reggae,reggae,491
209,reggae,rock,162
210,rock,alternative,2986
211,rock,blues,421
212,rock,country,392
213,rock,dance,1255
214,rock,disco,347
215,rock,electronic,1102
216,rock,folk,942
217,rock,indie,2577
218,rock,jazz,519
219,rock,latin,188
220,rock,metal,1355
221,rock,pop,3152
222,rock,rap,402
223,rock,reggae,162
224,rock,rock,7821
